1,10,1000.0,47
2,10,1000.0,50
3,10,1000.0,64
1,11,1000.0,41
2,11,1000.0,55
3,11,1000.0,83
1,12,1000.0,49
2,12,1000.0,54
3,12,1000.0,75
1,13,1000.0,54
2,13,1000.0,66
3,13,1000.0,83
1,14,1000.0,54
2,14,1000.0,69
3,14,1000.0,89
1,15,1000.0,62
2,15,1000.0,77
3,15,1000.0,96
1,16,1000.0,89
2,16,1000.0,82
3,16,1000.0,102
1,17,1000.0,68
2,17,1000.0,84
3,17,1000.0,111
1,18,1000.0,72
2,18,1000.0,96
3,18,1000.0,128
1,19,1000.0,78
2,19,1000.0,97
3,19,1000.0,125
1,20,1000.0,81
2,20,1000.0,103
3,20,1000.0,133
1,21,1000.0,89
2,21,1000.0,107
3,21,1000.0,143
1,22,1000.0,96
2,22,1000.0,113
3,22,1000.0,148
1,23,1000.0,89
2,23,1000.0,116
3,23,1000.0,163
1,24,1000.0,103
2,24,1000.0,120
3,24,1000.0,157
1,25,1000.0,104
2,25,1000.0,127
3,25,1000.0,181
1,26,1000.0,105
2,26,1000.0,136
3,26,1000.0,178
1,27,1000.0,117
2,27,1000.0,141
3,27,1000.0,188
1,28,1000.0,113
2,28,1000.0,152
3,28,1000.0,207
1,29,1000.0,120
2,29,1000.0,148
3,29,1000.0,220
1,30,1000.0,131
2,30,1000.0,154
3,30,1000.0,231
1,31,1000.0,130
2,31,1000.0,157
3,31,1000.0,231
1,32,1000.0,141
2,32,1000.0,174
3,32,1000.0,233
1,33,1000.0,143
2,33,1000.0,179
3,33,1000.0,246
1,34,1000.0,147
2,34,1000.0,180
3,34,1000.0,262
1,35,1000.0,146
2,35,1000.0,195
3,35,1000.0,269
1,36,1000.0,155
2,36,1000.0,193
3,36,1000.0,286
1,37,1000.0,157
2,37,1000.0,201
3,37,1000.0,289
1,38,1000.0,164
2,38,1000.0,207
3,38,1000.0,328
1,39,1000.0,172
2,39,1000.0,230
3,39,1000.0,411
1,40,1000.0,182
2,40,1000.0,236
