1,0,0.0,0
1,0,1.0e-2,0
1,0,2.0e-2,0
1,0,3.0e-2,0
1,0,3.9999999999999994e-2,0
1,0,4.999999999999999e-2,0
1,0,5.9999999999999984e-2,0
1,0,6.999999999999998e-2,0
1,0,7.999999999999997e-2,0
1,0,8.999999999999997e-2,0
1,0,9.999999999999996e-2,0
1,0,0.10999999999999996,0
1,0,0.11999999999999995,0
1,0,0.12999999999999995,0
1,0,0.13999999999999996,0
1,0,0.14999999999999997,0
1,0,0.15999999999999998,0
1,0,0.16999999999999998,0
1,0,0.18,0
1,0,0.19,0
1,0,0.2,0
1,0,0.21000000000000002,0
1,0,0.22000000000000003,0
1,0,0.23000000000000004,0
1,0,0.24000000000000005,0
1,0,0.25000000000000006,0
1,0,0.26000000000000006,0
1,0,0.2700000000000001,0
1,0,0.2800000000000001,0
1,0,0.2900000000000001,0
1,0,0.3000000000000001,0
1,0,0.3100000000000001,0
1,0,0.3200000000000001,0
1,0,0.3300000000000001,0
1,0,0.34000000000000014,0
1,0,0.35000000000000014,0
1,0,0.36000000000000015,0
1,0,0.37000000000000016,0
1,0,0.38000000000000017,0
1,0,0.3900000000000002,0
1,0,0.4000000000000002,0
1,0,0.4100000000000002,0
1,0,0.4200000000000002,0
1,0,0.4300000000000002,0
1,0,0.4400000000000002,0
1,0,0.45000000000000023,0
1,0,0.46000000000000024,0
1,0,0.47000000000000025,0
1,0,0.48000000000000026,0
1,0,0.49000000000000027,0
1,0,0.5000000000000002,0
2,0,0.0,0
2,0,1.0e-2,0
2,0,2.0e-2,0
2,0,3.0e-2,0
2,0,3.9999999999999994e-2,0
2,0,4.999999999999999e-2,0
2,0,5.9999999999999984e-2,0
2,0,6.999999999999998e-2,0
2,0,7.999999999999997e-2,0
2,0,8.999999999999997e-2,0
2,0,9.999999999999996e-2,0
2,0,0.10999999999999996,0
2,0,0.11999999999999995,0
2,0,0.12999999999999995,0
2,0,0.13999999999999996,0
2,0,0.14999999999999997,0
2,0,0.15999999999999998,0
2,0,0.16999999999999998,0
2,0,0.18,0
2,0,0.19,0
2,0,0.2,0
