1,10,2.0e-3,168
2,10,2.0e-3,251
3,10,2.0e-3,142
1,11,2.0e-3,122
2,11,2.0e-3,139
3,11,2.0e-3,130
1,12,2.0e-3,140
2,12,2.0e-3,161
3,12,2.0e-3,152
1,13,2.0e-3,143
2,13,2.0e-3,178
3,13,2.0e-3,166
1,14,2.0e-3,155
2,14,2.0e-3,183
3,14,2.0e-3,161
1,15,2.0e-3,151
2,15,2.0e-3,177
3,15,2.0e-3,187
1,16,2.0e-3,161
2,16,2.0e-3,192
3,16,2.0e-3,193
1,17,2.0e-3,171
2,17,2.0e-3,216
3,17,2.0e-3,193
1,18,2.0e-3,167
2,18,2.0e-3,211
3,18,2.0e-3,196
1,19,2.0e-3,176
2,19,2.0e-3,212
3,19,2.0e-3,214
1,20,2.0e-3,194
2,20,2.0e-3,222
3,20,2.0e-3,213
1,21,2.0e-3,183
2,21,2.0e-3,226
3,21,2.0e-3,216
1,22,2.0e-3,191
2,22,2.0e-3,242
3,22,2.0e-3,219
1,23,2.0e-3,207
2,23,2.0e-3,247
3,23,2.0e-3,224
1,24,2.0e-3,196
2,24,2.0e-3,250
3,24,2.0e-3,222
1,25,2.0e-3,211
2,25,2.0e-3,260
3,25,2.0e-3,246
1,26,2.0e-3,215
2,26,2.0e-3,235
3,26,2.0e-3,239
1,27,2.0e-3,208
2,27,2.0e-3,255
3,27,2.0e-3,264
1,28,2.0e-3,223
2,28,2.0e-3,264
3,28,2.0e-3,248
1,29,2.0e-3,215
2,29,2.0e-3,262
3,29,2.0e-3,245
1,30,2.0e-3,234
2,30,2.0e-3,273
3,30,2.0e-3,262
1,31,2.0e-3,227
2,31,2.0e-3,273
3,31,2.0e-3,256
1,32,2.0e-3,224
2,32,2.0e-3,272
3,32,2.0e-3,264
1,33,2.0e-3,241
2,33,2.0e-3,289
3,33,2.0e-3,265
1,34,2.0e-3,230
2,34,2.0e-3,285
3,34,2.0e-3,259
1,35,2.0e-3,237
2,35,2.0e-3,290
3,35,2.0e-3,279
1,36,2.0e-3,225
2,36,2.0e-3,284
3,36,2.0e-3,272
1,37,2.0e-3,240
2,37,2.0e-3,284
3,37,2.0e-3,296
1,38,2.0e-3,254
2,38,2.0e-3,280
3,38,2.0e-3,276
1,39,2.0e-3,243
2,39,2.0e-3,292
3,39,2.0e-3,291
1,40,2.0e-3,246
2,40,2.0e-3,302
3,40,2.0e-3,291
1,41,2.0e-3,248
2,41,2.0e-3,292
3,41,2.0e-3,286
1,42,2.0e-3,256
2,42,2.0e-3,291
3,42,2.0e-3,321
1,43,2.0e-3,250
2,43,2.0e-3,292
3,43,2.0e-3,284
1,44,2.0e-3,262
2,44,2.0e-3,292
3,44,2.0e-3,286
1,45,2.0e-3,262
2,45,2.0e-3,295
3,45,2.0e-3,296
1,46,2.0e-3,258
2,46,2.0e-3,305
3,46,2.0e-3,299
1,47,2.0e-3,267
2,47,2.0e-3,295
3,47,2.0e-3,299
1,48,2.0e-3,256
2,48,2.0e-3,306
3,48,2.0e-3,306
1,49,2.0e-3,263
2,49,2.0e-3,304
3,49,2.0e-3,290
1,50,2.0e-3,265
2,50,2.0e-3,298
3,50,2.0e-3,304
1,51,2.0e-3,265
2,51,2.0e-3,318
3,51,2.0e-3,303
1,52,2.0e-3,266
2,52,2.0e-3,312
3,52,2.0e-3,297
1,53,2.0e-3,274
2,53,2.0e-3,316
3,53,2.0e-3,302
1,54,2.0e-3,266
2,54,2.0e-3,312
3,54,2.0e-3,313
1,55,2.0e-3,275
2,55,2.0e-3,309
3,55,2.0e-3,309
1,56,2.0e-3,273
2,56,2.0e-3,313
3,56,2.0e-3,290
1,57,2.0e-3,276
2,57,2.0e-3,321
3,57,2.0e-3,304
1,58,2.0e-3,283
2,58,2.0e-3,306
3,58,2.0e-3,318
1,59,2.0e-3,270
2,59,2.0e-3,330
3,59,2.0e-3,291
1,60,2.0e-3,290
2,60,2.0e-3,327
3,60,2.0e-3,314
1,61,2.0e-3,283
2,61,2.0e-3,314
3,61,2.0e-3,309
1,62,2.0e-3,294
2,62,2.0e-3,336
3,62,2.0e-3,327
1,63,2.0e-3,271
2,63,2.0e-3,325
3,63,2.0e-3,314
1,64,2.0e-3,300
2,64,2.0e-3,333
3,64,2.0e-3,339
1,65,2.0e-3,298
2,65,2.0e-3,358
3,65,2.0e-3,326
1,66,2.0e-3,312
2,66,2.0e-3,335
3,66,2.0e-3,341
1,67,2.0e-3,299
2,67,2.0e-3,367
3,67,2.0e-3,341
1,68,2.0e-3,304
2,68,2.0e-3,352
3,68,2.0e-3,362
1,69,2.0e-3,316
2,69,2.0e-3,387
3,69,2.0e-3,364
1,70,2.0e-3,320
2,70,2.0e-3,376
3,70,2.0e-3,355
1,71,2.0e-3,342
2,71,2.0e-3,385
3,71,2.0e-3,374
1,72,2.0e-3,352
2,72,2.0e-3,382
3,72,2.0e-3,384
1,73,2.0e-3,340
2,73,2.0e-3,387
3,73,2.0e-3,374
1,74,2.0e-3,338
2,74,2.0e-3,393
3,74,2.0e-3,387
1,75,2.0e-3,356
2,75,2.0e-3,391
3,75,2.0e-3,400
1,76,2.0e-3,346
2,76,2.0e-3,411
3,76,2.0e-3,401
1,77,2.0e-3,353
2,77,2.0e-3,412
3,77,2.0e-3,421
1,78,2.0e-3,364
2,78,2.0e-3,418
3,78,2.0e-3,413
1,79,2.0e-3,369
2,79,2.0e-3,429
3,79,2.0e-3,414
1,80,2.0e-3,384
2,80,2.0e-3,430
3,80,2.0e-3,436
1,81,2.0e-3,392
2,81,2.0e-3,432
3,81,2.0e-3,499
1,82,2.0e-3,508
2,82,2.0e-3,477
3,82,2.0e-3,461
1,83,2.0e-3,413
2,83,2.0e-3,447
3,83,2.0e-3,446
1,84,2.0e-3,401
2,84,2.0e-3,451
3,84,2.0e-3,455
1,85,2.0e-3,403
2,85,2.0e-3,470
3,85,2.0e-3,458
1,86,2.0e-3,415
2,86,2.0e-3,458
3,86,2.0e-3,465
1,87,2.0e-3,416
2,87,2.0e-3,475
3,87,2.0e-3,469
1,88,2.0e-3,463
2,88,2.0e-3,470
3,88,2.0e-3,491
1,89,2.0e-3,429
