2,10,0.25,253
2,11,0.25,702
2,12,0.25,187
2,13,0.25,165
2,14,0.25,298
2,15,0.25,332
2,16,0.25,222
2,17,0.25,257
2,18,0.25,261
2,19,0.25,289
2,20,0.25,419
2,21,0.25,465
2,22,0.25,337
2,23,0.25,511
2,24,0.25,633
2,25,0.25,431
2,26,0.25,607
2,27,0.25,796
2,28,0.25,463
2,29,0.25,435
2,30,0.25,676
2,31,0.25,697
2,32,0.25,601
2,33,0.25,810
2,34,0.25,924
2,35,0.25,1076
2,36,0.25,2018
2,37,0.25,1269
2,38,0.25,1219
2,39,0.25,1501
2,40,0.25,1173
2,41,0.25,2660
2,42,0.25,2472
2,43,0.25,1534
2,44,0.25,1809
2,45,0.25,2037
2,46,0.25,1653
2,47,0.25,1389
2,48,0.25,2597
2,49,0.25,1535
2,50,0.25,2123
2,51,0.25,1827
2,52,0.25,2305
2,53,0.25,3744
2,54,0.25,2964
2,55,0.25,1880
2,56,0.25,2005
2,57,0.25,1883
2,58,0.25,2560
2,59,0.25,3350
2,60,0.25,4353
2,61,0.25,2529
2,62,0.25,5383
2,63,0.25,2856
2,64,0.25,4622
2,65,0.25,5297
2,66,0.25,3609
2,67,0.25,4044
2,68,0.25,7228
2,69,0.25,7115
2,70,0.25,4334
2,71,0.25,5632
2,72,0.25,6040
2,73,0.25,4350
2,74,0.25,5712
2,75,0.25,4142
2,76,0.25,9850
2,77,0.25,12618
2,78,0.25,8404
2,79,0.25,12435
2,80,0.25,8607
2,81,0.25,14216
2,82,0.25,13468
2,83,0.25,5640
2,84,0.25,10607
2,85,0.25,13673
2,86,0.25,10080
2,87,0.25,10512
2,88,0.25,15465
2,89,0.25,9804
2,90,0.25,17359
2,91,0.25,12588
2,92,0.25,14090
2,93,0.25,19708
2,94,0.25,13745
2,95,0.25,16280
2,96,0.25,12741
2,97,0.25,14979
2,98,0.25,14043
2,99,0.25,14285
2,100,0.25,16646
