1,10,0.25,211
1,11,0.25,185
1,12,0.25,145
1,13,0.25,137
1,14,0.25,180
1,15,0.25,161
1,16,0.25,207
1,17,0.25,253
1,18,0.25,249
1,19,0.25,305
1,20,0.25,339
1,21,0.25,293
1,22,0.25,435
1,23,0.25,409
1,24,0.25,400
1,25,0.25,859
1,26,0.25,428
1,27,0.25,726
1,28,0.25,743
1,29,0.25,744
1,30,0.25,701
1,31,0.25,839
1,32,0.25,474
1,33,0.25,693
1,34,0.25,849
1,35,0.25,777
1,36,0.25,859
1,37,0.25,1518
1,38,0.25,1281
1,39,0.25,833
1,40,0.25,1153
1,41,0.25,1296
1,42,0.25,862
1,43,0.25,1806
1,44,0.25,2429
1,45,0.25,1645
1,46,0.25,1577
1,47,0.25,1801
1,48,0.25,1899
1,49,0.25,1567
1,50,0.25,1465
1,51,0.25,2302
1,52,0.25,1942
1,53,0.25,1726
1,54,0.25,2439
1,55,0.25,3459
1,56,0.25,3013
1,57,0.25,2333
1,58,0.25,5945
1,59,0.25,2959
1,60,0.25,3436
1,61,0.25,2564
1,62,0.25,3824
1,63,0.25,4534
1,64,0.25,2548
1,65,0.25,2708
1,66,0.25,3920
1,67,0.25,4559
1,68,0.25,4678
1,69,0.25,4704
1,70,0.25,5251
1,71,0.25,8898
1,72,0.25,4387
1,73,0.25,5431
1,74,0.25,7905
1,75,0.25,6469
1,76,0.25,8138
1,77,0.25,9070
1,78,0.25,9958
1,79,0.25,4808
1,80,0.25,6994
1,81,0.25,10326
1,82,0.25,10310
1,83,0.25,9614
1,84,0.25,16203
1,85,0.25,8101
1,86,0.25,22085
1,87,0.25,15674
1,88,0.25,11064
1,89,0.25,12227
1,90,0.25,13702
1,91,0.25,18814
1,92,0.25,14755
1,93,0.25,15568
1,94,0.25,29086
1,95,0.25,20126
1,96,0.25,22413
1,97,0.25,22031
1,98,0.25,12753
1,99,0.25,24113
1,100,0.25,21147
