2,10,0.75,481
2,11,0.75,267
2,12,0.75,359
2,13,0.75,329
2,14,0.75,703
2,15,0.75,597
2,16,0.75,730
2,17,0.75,1257
2,18,0.75,458
2,19,0.75,1897
2,20,0.75,1953
2,21,0.75,1484
2,22,0.75,2041
2,23,0.75,2141
2,24,0.75,1703
2,25,0.75,2321
2,26,0.75,4450
2,27,0.75,1441
2,28,0.75,3542
2,29,0.75,1899
2,30,0.75,3976
2,31,0.75,3717
2,32,0.75,4903
2,33,0.75,5064
2,34,0.75,5455
2,35,0.75,4631
2,36,0.75,7133
2,37,0.75,6662
2,38,0.75,6553
2,39,0.75,7574
2,40,0.75,8207
2,41,0.75,8083
2,42,0.75,10776
2,43,0.75,14214
2,44,0.75,9038
2,45,0.75,13390
2,46,0.75,9569
2,47,0.75,10609
2,48,0.75,12382
2,49,0.75,17467
2,50,0.75,22558
2,51,0.75,14354
2,52,0.75,18604
2,53,0.75,23680
2,54,0.75,21373
2,55,0.75,21697
2,56,0.75,29167
2,57,0.75,43075
2,58,0.75,29224
2,59,0.75,42436
2,60,0.75,50791
2,61,0.75,43811
2,62,0.75,53923
2,63,0.75,45787
2,64,0.75,53528
2,65,0.75,55618
2,66,0.75,54529
2,67,0.75,54305
2,68,0.75,52870
2,69,0.75,51830
2,70,0.75,82282
2,71,0.75,95371
2,72,0.75,67550
2,73,0.75,56444
2,74,0.75,75376
2,75,0.75,67898
2,76,0.75,62126
2,77,0.75,113965
2,78,0.75,121738
2,79,0.75,131328
2,80,0.75,122578
2,81,0.75,163848
2,82,0.75,128920
2,83,0.75,188448
2,84,0.75,169432
2,85,0.75,123627
2,86,0.75,118306
2,87,0.75,196891
2,88,0.75,175022
2,89,0.75,157928
2,90,0.75,153871
2,91,0.75,164040
2,92,0.75,184283
2,93,0.75,244619
2,94,0.75,159899
2,95,0.75,266108
2,96,0.75,247550
2,97,0.75,202202
2,98,0.75,371719
2,99,0.75,259478
2,100,0.75,274255
2,10,0.75,313
2,11,0.75,299
2,12,0.75,288
2,13,0.75,569
2,14,0.75,600
2,15,0.75,993
2,16,0.75,1272
2,17,0.75,893
2,18,0.75,1080
2,19,0.75,1336
2,20,0.75,1076
2,21,0.75,1951
2,22,0.75,2217
2,23,0.75,1482
2,24,0.75,3392
2,25,0.75,2810
2,26,0.75,1441
2,27,0.75,4040
2,28,0.75,1842
2,29,0.75,3105
2,30,0.75,4220
2,31,0.75,6088
2,32,0.75,3670
2,33,0.75,5996
2,34,0.75,7735
2,35,0.75,7301
2,36,0.75,5800
2,37,0.75,7389
2,38,0.75,8692
2,39,0.75,9352
2,40,0.75,11090
2,41,0.75,10524
2,42,0.75,10775
2,43,0.75,13827
2,44,0.75,9597
2,45,0.75,23552
2,46,0.75,17117
2,47,0.75,10389
2,48,0.75,20638
2,49,0.75,20498
2,50,0.75,21051
2,51,0.75,25155
2,52,0.75,16714
2,53,0.75,19006
2,54,0.75,22055
2,55,0.75,36736
2,56,0.75,25582
2,57,0.75,25307
2,58,0.75,34626
2,59,0.75,36545
2,60,0.75,64877
2,61,0.75,45058
2,62,0.75,43686
2,63,0.75,29653
2,64,0.75,44141
2,65,0.75,58083
2,66,0.75,50699
2,67,0.75,60865
2,68,0.75,75499
2,69,0.75,79428
2,70,0.75,56843
2,71,0.75,82552
2,72,0.75,98337
2,73,0.75,104882
2,74,0.75,75203
2,75,0.75,99153
2,76,0.75,117026
2,77,0.75,117902
2,78,0.75,140511
2,79,0.75,116816
2,80,0.75,112233
2,81,0.75,135579
2,82,0.75,84648
2,83,0.75,148759
2,84,0.75,126676
2,85,0.75,161613
2,86,0.75,166547
2,87,0.75,165435
2,88,0.75,137595
2,89,0.75,228374
2,90,0.75,217580
2,91,0.75,256509
2,92,0.75,153362
2,93,0.75,212526
2,94,0.75,255458
2,95,0.75,259378
2,96,0.75,276731
2,97,0.75,283573
2,98,0.75,158608
2,99,0.75,292404
2,100,0.75,276304
