1,10,0.1,207
1,10,0.15,165
1,10,0.19999999999999998,160
1,10,0.24999999999999997,215
1,10,0.29999999999999993,900
1,10,0.34999999999999987,135
1,10,0.3999999999999998,149
1,10,0.44999999999999973,162
1,10,0.49999999999999967,128
1,10,0.5499999999999996,344
1,10,0.5999999999999995,196
1,10,0.6499999999999995,160
1,10,0.6999999999999994,172
1,10,0.7499999999999993,278
1,10,0.7999999999999993,212
1,10,0.8499999999999992,129
1,10,0.8999999999999991,214
1,10,0.9499999999999991,227
1,10,0.999999999999999,164
1,15,0.1,157
1,15,0.15,159
1,15,0.19999999999999998,154
1,15,0.24999999999999997,152
1,15,0.29999999999999993,229
1,15,0.34999999999999987,283
1,15,0.3999999999999998,380
1,15,0.44999999999999973,301
1,15,0.49999999999999967,448
1,15,0.5499999999999996,464
1,15,0.5999999999999995,867
1,15,0.6499999999999995,598
1,15,0.6999999999999994,347
1,15,0.7499999999999993,465
1,15,0.7999999999999993,533
1,15,0.8499999999999992,427
1,15,0.8999999999999991,407
1,15,0.9499999999999991,509
1,15,0.999999999999999,461
1,20,0.1,262
1,20,0.15,189
1,20,0.19999999999999998,201
1,20,0.24999999999999997,311
1,20,0.29999999999999993,224
1,20,0.34999999999999987,416
1,20,0.3999999999999998,563
1,20,0.44999999999999973,715
1,20,0.49999999999999967,592
1,20,0.5499999999999996,1123
1,20,0.5999999999999995,1491
1,20,0.6499999999999995,973
1,20,0.6999999999999994,1091
1,20,0.7499999999999993,916
1,20,0.7999999999999993,1446
1,20,0.8499999999999992,1539
1,20,0.8999999999999991,756
1,20,0.9499999999999991,1859
1,20,0.999999999999999,895
1,25,0.1,164
1,25,0.15,257
1,25,0.19999999999999998,240
1,25,0.24999999999999997,437
1,25,0.29999999999999993,270
1,25,0.34999999999999987,370
1,25,0.3999999999999998,570
1,25,0.44999999999999973,783
1,25,0.49999999999999967,1471
1,25,0.5499999999999996,729
1,25,0.5999999999999995,1701
1,25,0.6499999999999995,1895
1,25,0.6999999999999994,3600
1,25,0.7499999999999993,2114
1,25,0.7999999999999993,2408
1,25,0.8499999999999992,1621
1,25,0.8999999999999991,2442
1,25,0.9499999999999991,1832
1,25,0.999999999999999,1338
1,30,0.1,190
1,30,0.15,210
1,30,0.19999999999999998,197
1,30,0.24999999999999997,378
1,30,0.29999999999999993,638
1,30,0.34999999999999987,473
1,30,0.3999999999999998,897
1,30,0.44999999999999973,1306
1,30,0.49999999999999967,815
1,30,0.5499999999999996,756
1,30,0.5999999999999995,3571
1,30,0.6499999999999995,4472
1,30,0.6999999999999994,2950
1,30,0.7499999999999993,3319
1,30,0.7999999999999993,1856
1,30,0.8499999999999992,2084
1,30,0.8999999999999991,2828
1,30,0.9499999999999991,2995
1,30,0.999999999999999,2188
1,35,0.1,190
1,35,0.15,323
1,35,0.19999999999999998,386
1,35,0.24999999999999997,606
1,35,0.29999999999999993,658
1,35,0.34999999999999987,1131
1,35,0.3999999999999998,1513
1,35,0.44999999999999973,797
1,35,0.49999999999999967,1140
1,35,0.5499999999999996,2336
1,35,0.5999999999999995,3865
1,35,0.6499999999999995,4477
1,35,0.6999999999999994,4324
1,35,0.7499999999999993,5076
1,35,0.7999999999999993,6946
1,35,0.8499999999999992,4714
1,35,0.8999999999999991,4328
1,35,0.9499999999999991,5522
1,35,0.999999999999999,4513
1,40,0.1,289
1,40,0.15,258
1,40,0.19999999999999998,571
1,40,0.24999999999999997,536
1,40,0.29999999999999993,759
1,40,0.34999999999999987,1350
1,40,0.3999999999999998,4462
1,40,0.44999999999999973,3504
1,40,0.49999999999999967,4679
1,40,0.5499999999999996,6448
1,40,0.5999999999999995,6011
1,40,0.6499999999999995,6079
1,40,0.6999999999999994,6113
1,40,0.7499999999999993,8762
1,40,0.7999999999999993,10912
1,40,0.8499999999999992,6849
1,40,0.8999999999999991,6126
1,40,0.9499999999999991,7491
1,40,0.999999999999999,10544
1,45,0.1,235
1,45,0.15,447
1,45,0.19999999999999998,1448
1,45,0.24999999999999997,1244
1,45,0.29999999999999993,3792
1,45,0.34999999999999987,5513
1,45,0.3999999999999998,5288
1,45,0.44999999999999973,6145
1,45,0.49999999999999967,4412
1,45,0.5499999999999996,8043
1,45,0.5999999999999995,5330
1,45,0.6499999999999995,9076
1,45,0.6999999999999994,16089
1,45,0.7499999999999993,20811
1,45,0.7999999999999993,14377
1,45,0.8499999999999992,12981
1,45,0.8999999999999991,11901
1,45,0.9499999999999991,18268
1,45,0.999999999999999,6755
1,50,0.1,306
1,50,0.15,669
1,50,0.19999999999999998,752
1,50,0.24999999999999997,1752
1,50,0.29999999999999993,2976
1,50,0.34999999999999987,4771
1,50,0.3999999999999998,8025
1,50,0.44999999999999973,11004
1,50,0.49999999999999967,10385
1,50,0.5499999999999996,14010
1,50,0.5999999999999995,17185
1,50,0.6499999999999995,14629
1,50,0.6999999999999994,31952
1,50,0.7499999999999993,18267
1,50,0.7999999999999993,19386
1,50,0.8499999999999992,12656
1,50,0.8999999999999991,25938
1,50,0.9499999999999991,20978
1,50,0.999999999999999,22418
1,55,0.1,459
1,55,0.15,813
1,55,0.19999999999999998,1054
1,55,0.24999999999999997,2479
1,55,0.29999999999999993,2656
1,55,0.34999999999999987,8124
1,55,0.3999999999999998,9794
1,55,0.44999999999999973,14889
1,55,0.49999999999999967,14563
1,55,0.5499999999999996,31696
1,55,0.5999999999999995,13411
1,55,0.6499999999999995,27304
1,55,0.6999999999999994,20894
1,55,0.7499999999999993,25036
1,55,0.7999999999999993,40615
1,55,0.8499999999999992,32558
1,55,0.8999999999999991,35249
1,55,0.9499999999999991,32112
1,55,0.999999999999999,30579
1,60,0.1,535
1,60,0.15,638
1,60,0.19999999999999998,2099
1,60,0.24999999999999997,4148
1,60,0.29999999999999993,3648
1,60,0.34999999999999987,6726
1,60,0.3999999999999998,7615
1,60,0.44999999999999973,17189
1,60,0.49999999999999967,26726
1,60,0.5499999999999996,32435
1,60,0.5999999999999995,15171
1,60,0.6499999999999995,46808
1,60,0.6999999999999994,32710
1,60,0.7499999999999993,39955
1,60,0.7999999999999993,58855
1,60,0.8499999999999992,45219
1,60,0.8999999999999991,41311
1,60,0.9499999999999991,46134
1,60,0.999999999999999,50107
1,65,0.1,599
1,65,0.15,1281
1,65,0.19999999999999998,1844
1,65,0.24999999999999997,3692
1,65,0.29999999999999993,7668
1,65,0.34999999999999987,9531
1,65,0.3999999999999998,19093
1,65,0.44999999999999973,27974
1,65,0.49999999999999967,44764
1,65,0.5499999999999996,27458
1,65,0.5999999999999995,42850
1,65,0.6499999999999995,63961
1,65,0.6999999999999994,52142
1,65,0.7499999999999993,56238
1,65,0.7999999999999993,60679
1,65,0.8499999999999992,60272
1,65,0.8999999999999991,53048
1,65,0.9499999999999991,61513
1,65,0.999999999999999,56990
1,70,0.1,598
1,70,0.15,984
1,70,0.19999999999999998,2399
1,70,0.24999999999999997,3489
1,70,0.29999999999999993,10020
1,70,0.34999999999999987,26341
1,70,0.3999999999999998,22719
1,70,0.44999999999999973,34301
1,70,0.49999999999999967,40486
1,70,0.5499999999999996,30891
1,70,0.5999999999999995,27426
1,70,0.6499999999999995,62024
1,70,0.6999999999999994,56172
1,70,0.7499999999999993,88474
1,70,0.7999999999999993,68955
1,70,0.8499999999999992,72599
1,70,0.8999999999999991,109050
1,70,0.9499999999999991,94755
1,70,0.999999999999999,102896
1,75,0.1,890
1,75,0.15,1513
1,75,0.19999999999999998,2993
1,75,0.24999999999999997,6533
1,75,0.29999999999999993,11130
1,75,0.34999999999999987,23041
1,75,0.3999999999999998,42420
1,75,0.44999999999999973,34440
1,75,0.49999999999999967,49669
1,75,0.5499999999999996,65771
1,75,0.5999999999999995,68031
1,75,0.6499999999999995,119815
1,75,0.6999999999999994,119535
1,75,0.7499999999999993,91965
1,75,0.7999999999999993,106935
1,75,0.8499999999999992,102767
1,75,0.8999999999999991,98531
